AGE;TEMP1;TEMP2;TEMP3;TEMP5;MEAN
500;-2.38;-0.51;-0.95;-1.20;-1.26
501;-2.43;-0.51;-0.94;-1.20;-1.27
502;-2.48;-0.51;-0.93;-1.21;-1.28
503;-2.53;-0.50;-0.91;-1.21;-1.29
504;-2.58;-0.50;-0.90;-1.21;-1.30
505;-2.63;-0.50;-0.89;-1.22;-1.31
506;-2.55;-0.50;-0.87;-1.22;-1.28
507;-2.48;-0.50;-0.86;-1.23;-1.27
508;-2.41;-0.50;-0.85;-1.23;-1.25
509;-2.34;-0.50;-0.83;-1.24;-1.23
510;-2.26;-0.50;-0.82;-1.24;-1.20
511;-2.19;-0.49;-0.80;-1.25;-1.18
512;-2.12;-0.49;-0.79;-1.25;-1.16
513;-2.05;-0.49;-0.78;-1.25;-1.14
514;-1.98;-0.49;-0.76;-1.26;-1.12
515;-1.90;-0.49;-0.75;-1.26;-1.10
516;-1.83;-0.49;-0.74;-1.27;-1.08
517;-1.76;-0.49;-0.72;-1.27;-1.06
518;-1.69;-0.49;-0.71;-1.28;-1.04
519;-1.61;-0.48;-0.70;-1.28;-1.02
520;-1.54;-0.48;-0.68;-1.29;-1.00
521;-1.47;-0.48;-0.67;-1.29;-0.98
522;-1.40;-0.48;-0.65;-1.29;-0.95
523;-1.33;-0.48;-0.64;-1.30;-0.94
524;-1.25;-0.48;-0.63;-1.30;-0.91
525;-1.18;-0.48;-0.61;-1.31;-0.89
526;-1.11;-0.47;-0.58;-1.31;-0.87
527;-1.04;-0.47;-0.54;-1.32;-0.84
528;-0.96;-0.47;-0.51;-1.32;-0.81
529;-0.89;-0.47;-0.48;-1.33;-0.79
530;-0.82;-0.47;-0.44;-1.33;-0.76
531;-0.75;-0.47;-0.41;-1.33;-0.74
532;-0.68;-0.47;-0.37;-1.34;-0.71
533;-0.60;-0.47;-0.34;-1.34;-0.69
534;-0.53;-0.46;-0.30;-1.35;-0.66
535;-0.46;-0.46;-0.27;-1.35;-0.63
536;-0.39;-0.46;-0.23;-1.36;-0.61
537;-0.31;-0.46;-0.20;-1.36;-0.58
538;-0.24;-0.46;-0.17;-1.37;-0.56
539;-0.17;-0.46;-0.13;-1.37;-0.53
540;-0.10;-0.46;-0.10;-1.37;-0.51
541;-0.03;-0.46;-0.06;-1.38;-0.48
542;0.05;-0.45;-0.03;-1.38;-0.45
543;0.12;-0.45;0.01;-1.39;-0.43
544;0.19;-0.45;0.04;-1.39;-0.40
545;0.26;-0.45;0.08;-1.40;-0.38
546;0.34;-0.45;0.11;-1.40;-0.35
547;0.41;-0.45;0.15;-1.41;-0.32
548;0.48;-0.45;0.18;-1.41;-0.30
549;0.55;-0.45;0.21;-1.41;-0.27
550;0.62;-0.44;0.25;-1.42;-0.25
551;0.70;-0.44;0.23;-1.42;-0.23
552;0.72;-0.44;0.21;-1.43;-0.23
553;0.70;-0.44;0.19;-1.43;-0.24
554;0.68;-0.44;0.17;-1.44;-0.26
555;0.66;-0.44;0.15;-1.44;-0.27
556;0.63;-0.44;0.13;-1.45;-0.28
557;0.61;-0.44;0.11;-1.45;-0.29
558;0.59;-0.43;0.09;-1.45;-0.30
559;0.57;-0.43;0.07;-1.46;-0.31
560;0.54;-0.43;0.05;-1.46;-0.32
561;0.52;-0.43;0.03;-1.47;-0.34
562;0.50;-0.43;0.00;-1.47;-0.35
563;0.48;-0.43;-0.02;-1.48;-0.36
564;0.46;-0.43;-0.04;-1.48;-0.37
565;0.43;-0.43;-0.06;-1.49;-0.39
566;0.41;-0.42;-0.08;-1.49;-0.39
567;0.39;-0.42;-0.10;-1.49;-0.40
568;0.37;-0.42;-0.12;-1.50;-0.42
569;0.34;-0.42;-0.14;-1.50;-0.43
570;0.32;-0.42;-0.16;-1.51;-0.44
571;0.30;-0.42;-0.18;-1.51;-0.45
572;0.28;-0.42;-0.20;-1.52;-0.46
573;0.26;-0.41;-0.22;-1.52;-0.47
574;0.23;-0.41;-0.24;-1.53;-0.49
575;0.21;-0.41;-0.26;-1.53;-0.50
576;0.19;-0.41;-0.26;-1.53;-0.50
577;0.17;-0.41;-0.26;-1.54;-0.51
578;0.14;-0.41;-0.26;-1.54;-0.52
579;0.12;-0.41;-0.26;-1.55;-0.52
580;0.10;-0.41;-0.26;-1.55;-0.53
581;0.08;-0.40;-0.26;-1.56;-0.53
582;0.06;-0.40;-0.26;-1.56;-0.54
583;0.03;-0.40;-0.26;-1.57;-0.55
584;0.01;-0.40;-0.26;-1.57;-0.55
585;-0.01;-0.40;-0.26;-1.57;-0.56
586;-0.03;-0.40;-0.26;-1.58;-0.57
587;-0.06;-0.40;-0.26;-1.58;-0.57
588;-0.08;-0.40;-0.26;-1.59;-0.58
589;-0.10;-0.39;-0.26;-1.59;-0.58
590;-0.12;-0.39;-0.26;-1.60;-0.59
591;-0.14;-0.39;-0.26;-1.60;-0.60
592;-0.17;-0.39;-0.26;-1.61;-0.61
593;-0.19;-0.39;-0.26;-1.61;-0.61
594;-0.21;-0.39;-0.26;-1.61;-0.62
595;-0.23;-0.39;-0.26;-1.62;-0.62
596;-0.26;-0.39;-0.26;-1.62;-0.63
597;-0.28;-0.38;-0.26;-1.63;-0.64
598;-0.30;-0.38;-0.26;-1.63;-0.64
599;-0.29;-0.38;-0.26;-1.64;-0.64
600;-0.28;-0.38;-0.26;-1.64;-0.64
601;-0.27;-0.38;-0.25;-1.63;-0.63
602;-0.26;-0.38;-0.24;-1.62;-0.62
603;-0.25;-0.38;-0.23;-1.61;-0.62
604;-0.24;-0.38;-0.22;-1.60;-0.61
605;-0.23;-0.37;-0.21;-1.59;-0.60
606;-0.22;-0.37;-0.20;-1.58;-0.59
607;-0.20;-0.37;-0.19;-1.57;-0.58
608;-0.19;-0.37;-0.18;-1.56;-0.57
609;-0.18;-0.37;-0.17;-1.55;-0.57
610;-0.17;-0.37;-0.16;-1.54;-0.56
611;-0.16;-0.37;-0.15;-1.53;-0.55
612;-0.15;-0.37;-0.14;-1.52;-0.54
613;-0.14;-0.36;-0.13;-1.51;-0.53
614;-0.13;-0.36;-0.12;-1.50;-0.53
615;-0.12;-0.36;-0.10;-1.49;-0.52
616;-0.10;-0.36;-0.09;-1.48;-0.51
617;-0.09;-0.36;-0.08;-1.47;-0.50
618;-0.08;-0.36;-0.07;-1.46;-0.49
619;-0.07;-0.36;-0.06;-1.45;-0.48
620;-0.06;-0.35;-0.05;-1.44;-0.47
621;-0.05;-0.35;-0.04;-1.43;-0.47
622;-0.04;-0.35;-0.03;-1.42;-0.46
623;-0.03;-0.35;-0.02;-1.41;-0.45
624;-0.02;-0.35;-0.01;-1.40;-0.44
625;0.00;-0.35;0.00;-1.39;-0.43
626;0.01;-0.35;-0.01;-1.38;-0.43
627;0.02;-0.35;-0.02;-1.37;-0.43
628;0.03;-0.34;-0.03;-1.36;-0.42
629;0.04;-0.34;-0.04;-1.35;-0.42
630;0.05;-0.34;-0.05;-1.34;-0.42
631;0.06;-0.34;-0.06;-1.33;-0.42
632;0.07;-0.35;-0.07;-1.32;-0.42
633;0.08;-0.35;-0.08;-1.31;-0.41
634;0.10;-0.35;-0.09;-1.30;-0.41
635;0.11;-0.35;-0.10;-1.29;-0.41
636;0.12;-0.35;-0.11;-1.28;-0.40
637;0.13;-0.36;-0.12;-1.27;-0.40
638;0.14;-0.36;-0.13;-1.26;-0.40
639;0.15;-0.36;-0.14;-1.25;-0.40
640;0.16;-0.36;-0.16;-1.24;-0.40
641;0.17;-0.36;-0.17;-1.23;-0.40
642;0.18;-0.37;-0.18;-1.22;-0.40
643;0.19;-0.37;-0.19;-1.21;-0.39
644;0.21;-0.37;-0.20;-1.20;-0.39
645;0.22;-0.37;-0.21;-1.19;-0.39
646;0.23;-0.38;-0.22;-1.18;-0.39
647;0.24;-0.38;-0.23;-1.17;-0.38
648;0.26;-0.38;-0.24;-1.16;-0.38
649;0.27;-0.38;-0.25;-1.15;-0.38
650;0.28;-0.38;-0.26;-1.14;-0.37
651;0.30;-0.39;-0.27;-1.13;-0.37
652;0.31;-0.39;-0.28;-1.12;-0.37
653;0.32;-0.39;-0.29;-1.11;-0.37
654;0.33;-0.39;-0.29;-1.10;-0.36
655;0.35;-0.39;-0.30;-1.09;-0.36
656;0.36;-0.40;-0.31;-1.08;-0.36
657;0.37;-0.40;-0.32;-1.07;-0.35
658;0.39;-0.40;-0.33;-1.06;-0.35
659;0.40;-0.40;-0.34;-1.05;-0.35
660;0.41;-0.40;-0.35;-1.05;-0.35
661;0.43;-0.41;-0.36;-1.04;-0.34
662;0.44;-0.41;-0.37;-1.03;-0.34
663;0.45;-0.41;-0.38;-1.02;-0.34
664;0.47;-0.41;-0.39;-1.01;-0.33
665;0.48;-0.41;-0.40;-1.00;-0.33
666;0.49;-0.42;-0.41;-0.99;-0.33
667;0.50;-0.42;-0.42;-0.98;-0.33
668;0.52;-0.42;-0.43;-0.97;-0.32
669;0.53;-0.42;-0.43;-0.96;-0.32
670;0.54;-0.43;-0.44;-0.95;-0.32
671;0.56;-0.43;-0.45;-0.94;-0.31
672;0.57;-0.43;-0.46;-0.93;-0.31
673;0.58;-0.43;-0.47;-0.92;-0.31
674;0.60;-0.43;-0.48;-0.91;-0.30
675;0.61;-0.44;-0.49;-0.90;-0.30
676;0.62;-0.44;-0.47;-0.89;-0.29
677;0.63;-0.44;-0.44;-0.88;-0.28
678;0.65;-0.44;-0.42;-0.87;-0.27
679;0.66;-0.44;-0.40;-0.86;-0.26
680;0.67;-0.45;-0.37;-0.85;-0.25
681;0.69;-0.45;-0.35;-0.84;-0.24
682;0.70;-0.45;-0.33;-0.83;-0.23
683;0.71;-0.45;-0.30;-0.82;-0.21
684;0.73;-0.45;-0.28;-0.81;-0.20
685;0.74;-0.46;-0.26;-0.80;-0.19
686;0.75;-0.46;-0.24;-0.79;-0.18
687;0.76;-0.46;-0.21;-0.78;-0.17
688;0.78;-0.46;-0.19;-0.77;-0.16
689;0.79;-0.46;-0.17;-0.76;-0.15
690;0.80;-0.47;-0.14;-0.75;-0.14
691;0.82;-0.47;-0.12;-0.74;-0.13
692;0.84;-0.47;-0.10;-0.73;-0.11
693;0.87;-0.47;-0.07;-0.72;-0.10
694;0.90;-0.47;-0.05;-0.71;-0.08
695;0.93;-0.48;-0.03;-0.70;-0.07
696;0.96;-0.48;0.00;-0.69;-0.05
697;0.99;-0.48;0.02;-0.68;-0.04
698;1.02;-0.48;0.04;-0.67;-0.02
699;1.04;-0.49;0.07;-0.66;-0.01
700;1.07;-0.49;0.09;-0.65;0.01
701;1.10;-0.49;0.08;-0.65;0.01
702;1.13;-0.49;0.08;-0.66;0.02
703;1.16;-0.49;0.08;-0.66;0.02
704;1.19;-0.50;0.07;-0.67;0.02
705;1.22;-0.50;0.07;-0.67;0.03
706;1.25;-0.50;0.06;-0.68;0.03
707;1.27;-0.50;0.06;-0.69;0.04
708;1.30;-0.50;0.06;-0.69;0.04
709;1.33;-0.51;0.05;-0.70;0.04
710;1.36;-0.51;0.05;-0.70;0.05
711;1.39;-0.51;0.04;-0.71;0.05
712;1.42;-0.51;0.04;-0.71;0.06
713;1.45;-0.51;0.04;-0.72;0.07
714;1.48;-0.52;0.03;-0.72;0.07
715;1.51;-0.52;0.03;-0.73;0.07
716;1.53;-0.52;0.02;-0.73;0.08
717;1.56;-0.52;0.02;-0.74;0.08
718;1.59;-0.52;0.02;-0.74;0.09
719;1.62;-0.53;0.01;-0.75;0.09
720;1.65;-0.53;0.01;-0.76;0.09
721;1.68;-0.53;0.00;-0.76;0.10
722;1.71;-0.53;0.00;-0.77;0.10
723;1.74;-0.53;0.00;-0.77;0.11
724;1.76;-0.54;-0.01;-0.78;0.11
725;1.79;-0.54;-0.01;-0.78;0.12
726;1.82;-0.54;-0.03;-0.79;0.12
727;1.85;-0.54;-0.05;-0.79;0.12
728;1.88;-0.55;-0.07;-0.80;0.12
729;1.91;-0.55;-0.09;-0.80;0.12
730;1.94;-0.55;-0.12;-0.81;0.12
731;1.97;-0.55;-0.14;-0.81;0.12
732;2.00;-0.55;-0.16;-0.82;0.12
733;2.02;-0.56;-0.18;-0.82;0.12
734;2.05;-0.56;-0.20;-0.83;0.12
735;2.08;-0.56;-0.22;-0.84;0.12
736;2.11;-0.56;-0.24;-0.84;0.12
737;2.14;-0.56;-0.26;-0.85;0.12
738;2.15;-0.57;-0.28;-0.85;0.11
739;2.08;-0.57;-0.30;-0.86;0.09
740;2.02;-0.57;-0.32;-0.86;0.07
741;1.95;-0.57;-0.34;-0.87;0.04
742;1.89;-0.57;-0.37;-0.87;0.02
743;1.82;-0.58;-0.39;-0.88;-0.01
744;1.76;-0.58;-0.41;-0.88;-0.03
745;1.69;-0.58;-0.43;-0.89;-0.05
746;1.63;-0.58;-0.45;-0.89;-0.07
747;1.56;-0.58;-0.47;-0.90;-0.10
748;1.50;-0.59;-0.49;-0.91;-0.12
749;1.43;-0.59;-0.51;-0.91;-0.14
750;1.37;-0.59;-0.53;-0.92;-0.17
751;1.30;-0.59;-0.51;-0.92;-0.18
752;1.24;-0.59;-0.49;-0.93;-0.19
753;1.17;-0.60;-0.47;-0.93;-0.21
754;1.11;-0.60;-0.45;-0.94;-0.22
755;1.04;-0.60;-0.43;-0.94;-0.23
756;0.98;-0.60;-0.41;-0.95;-0.24
757;0.91;-0.61;-0.39;-0.95;-0.26
758;0.85;-0.61;-0.37;-0.96;-0.27
759;0.78;-0.61;-0.35;-0.96;-0.28
760;0.72;-0.61;-0.33;-0.97;-0.30
761;0.65;-0.61;-0.31;-0.97;-0.31
762;0.59;-0.62;-0.29;-0.98;-0.32
763;0.52;-0.62;-0.27;-0.99;-0.34
764;0.46;-0.62;-0.25;-0.99;-0.35
765;0.39;-0.62;-0.23;-1.00;-0.36
766;0.33;-0.62;-0.21;-1.00;-0.37
767;0.26;-0.63;-0.19;-1.01;-0.39
768;0.20;-0.63;-0.17;-1.01;-0.40
769;0.13;-0.63;-0.15;-1.02;-0.42
770;0.07;-0.63;-0.13;-1.02;-0.43
771;0.00;-0.63;-0.11;-1.03;-0.44
772;-0.06;-0.64;-0.09;-1.03;-0.45
773;-0.13;-0.64;-0.07;-1.04;-0.47
774;-0.19;-0.64;-0.05;-1.04;-0.48
775;-0.26;-0.64;-0.03;-1.05;-0.49
776;-0.32;-0.64;-0.03;-1.06;-0.51
777;-0.39;-0.65;-0.02;-1.06;-0.53
778;-0.45;-0.65;-0.02;-1.07;-0.55
779;-0.52;-0.65;-0.01;-1.07;-0.56
780;-0.58;-0.65;-0.01;-1.08;-0.58
781;-0.65;-0.65;0.00;-1.08;-0.59
782;-0.71;-0.66;0.00;-1.09;-0.61
783;-0.78;-0.66;0.00;-1.09;-0.63
784;-0.84;-0.66;0.01;-1.10;-0.65
785;-0.90;-0.66;0.01;-1.10;-0.66
786;-0.95;-0.67;0.02;-1.11;-0.68
787;-1.00;-0.67;0.02;-1.11;-0.69
788;-1.05;-0.67;0.03;-1.12;-0.70
789;-1.10;-0.67;0.03;-1.12;-0.71
790;-1.15;-0.67;0.04;-1.13;-0.73
791;-1.20;-0.68;0.04;-1.14;-0.74
792;-1.25;-0.68;0.04;-1.14;-0.76
793;-1.30;-0.68;0.05;-1.15;-0.77
794;-1.35;-0.68;0.05;-1.15;-0.78
795;-1.40;-0.68;0.06;-1.16;-0.79
796;-1.45;-0.69;0.06;-1.16;-0.81
797;-1.50;-0.69;0.07;-1.17;-0.82
798;-1.55;-0.69;0.07;-1.17;-0.83
799;-1.60;-0.69;0.08;-1.18;-0.85
800;-1.65;-0.69;0.08;-1.18;-0.86
801;-1.71;-0.70;0.10;-1.18;-0.87
802;-1.76;-0.70;0.11;-1.17;-0.88
803;-1.81;-0.70;0.12;-1.16;-0.89
804;-1.86;-0.70;0.14;-1.16;-0.89
805;-1.91;-0.70;0.15;-1.15;-0.90
806;-1.96;-0.71;0.17;-1.14;-0.91
807;-2.01;-0.71;0.18;-1.14;-0.92
808;-2.06;-0.71;0.20;-1.13;-0.92
809;-2.11;-0.71;0.21;-1.12;-0.93
810;-2.16;-0.71;0.23;-1.11;-0.94
811;-2.21;-0.72;0.24;-1.11;-0.95
812;-2.26;-0.72;0.26;-1.10;-0.95
813;-2.31;-0.72;0.27;-1.09;-0.96
814;-2.36;-0.72;0.28;-1.09;-0.97
815;-2.41;-0.73;0.30;-1.08;-0.98
816;-2.46;-0.73;0.31;-1.07;-0.99
817;-2.51;-0.73;0.33;-1.07;-0.99
818;-2.56;-0.73;0.34;-1.06;-1.00
819;-2.61;-0.73;0.36;-1.05;-1.01
820;-2.66;-0.74;0.37;-1.05;-1.02
821;-2.72;-0.74;0.39;-1.04;-1.03
822;-2.77;-0.74;0.40;-1.03;-1.03
823;-2.82;-0.74;0.42;-1.03;-1.04
824;-2.87;-0.74;0.43;-1.02;-1.05
825;-2.92;-0.75;0.45;-1.01;-1.06
826;-2.97;-0.75;0.45;-1.00;-1.07
827;-3.02;-0.75;0.46;-1.00;-1.08
828;-3.07;-0.75;0.46;-0.99;-1.09
829;-3.12;-0.75;0.47;-0.98;-1.09
830;-3.17;-0.76;0.47;-0.98;-1.11
831;-3.22;-0.76;0.48;-0.97;-1.12
832;-3.18;-0.76;0.48;-0.96;-1.10
833;-3.14;-0.76;0.49;-0.96;-1.09
834;-3.09;-0.76;0.50;-0.95;-1.07
835;-3.05;-0.77;0.50;-0.94;-1.06
836;-3.01;-0.77;0.51;-0.94;-1.05
837;-2.97;-0.77;0.51;-0.93;-1.04
838;-2.93;-0.77;0.52;-0.92;-1.02
839;-2.89;-0.77;0.52;-0.92;-1.01
840;-2.84;-0.78;0.53;-0.91;-1.00
841;-2.80;-0.78;0.53;-0.90;-0.99
842;-2.76;-0.78;0.54;-0.89;-0.97
843;-2.72;-0.78;0.55;-0.89;-0.96
844;-2.68;-0.79;0.55;-0.88;-0.95
845;-2.63;-0.79;0.56;-0.87;-0.93
846;-2.59;-0.79;0.56;-0.87;-0.92
847;-2.55;-0.79;0.57;-0.86;-0.91
848;-2.51;-0.79;0.57;-0.85;-0.89
849;-2.47;-0.80;0.58;-0.85;-0.88
850;-2.42;-0.80;0.58;-0.84;-0.87
851;-2.38;-0.80;0.56;-0.83;-0.86
852;-2.34;-0.80;0.53;-0.83;-0.86
853;-2.30;-0.80;0.50;-0.82;-0.85
854;-2.26;-0.81;0.47;-0.81;-0.85
855;-2.22;-0.81;0.44;-0.81;-0.85
856;-2.17;-0.81;0.41;-0.80;-0.84
857;-2.13;-0.81;0.38;-0.79;-0.84
858;-2.09;-0.81;0.35;-0.78;-0.83
859;-2.05;-0.82;0.32;-0.78;-0.83
860;-2.01;-0.82;0.29;-0.77;-0.83
861;-1.96;-0.82;0.26;-0.76;-0.82
862;-1.92;-0.82;0.23;-0.76;-0.82
863;-1.88;-0.82;0.20;-0.75;-0.81
864;-1.84;-0.83;0.17;-0.74;-0.81
865;-1.80;-0.83;0.14;-0.74;-0.81
866;-1.75;-0.83;0.11;-0.73;-0.80
867;-1.71;-0.83;0.08;-0.72;-0.79
868;-1.67;-0.83;0.05;-0.72;-0.79
869;-1.63;-0.84;0.02;-0.71;-0.79
870;-1.59;-0.84;-0.01;-0.70;-0.78
871;-1.55;-0.84;-0.04;-0.70;-0.78
872;-1.50;-0.84;-0.07;-0.69;-0.77
873;-1.46;-0.85;-0.10;-0.68;-0.77
874;-1.42;-0.85;-0.13;-0.67;-0.77
875;-1.38;-0.85;-0.16;-0.67;-0.76
876;-1.34;-0.85;-0.16;-0.66;-0.75
877;-1.29;-0.85;-0.16;-0.65;-0.74
878;-1.27;-0.86;-0.16;-0.65;-0.73
879;-1.27;-0.86;-0.16;-0.64;-0.73
880;-1.27;-0.86;-0.16;-0.63;-0.73
881;-1.27;-0.86;-0.16;-0.63;-0.73
882;-1.27;-0.86;-0.16;-0.62;-0.73
883;-1.27;-0.87;-0.16;-0.61;-0.73
884;-1.27;-0.87;-0.16;-0.61;-0.73
885;-1.27;-0.87;-0.16;-0.60;-0.72
886;-1.27;-0.87;-0.16;-0.59;-0.72
887;-1.27;-0.87;-0.16;-0.59;-0.72
888;-1.27;-0.88;-0.16;-0.58;-0.72
889;-1.27;-0.88;-0.16;-0.57;-0.72
890;-1.27;-0.88;-0.16;-0.56;-0.72
891;-1.27;-0.88;-0.16;-0.56;-0.72
892;-1.27;-0.88;-0.16;-0.55;-0.71
893;-1.27;-0.89;-0.16;-0.54;-0.71
894;-1.27;-0.89;-0.16;-0.54;-0.71
895;-1.27;-0.89;-0.16;-0.53;-0.71
896;-1.27;-0.89;-0.16;-0.52;-0.71
897;-1.27;-0.89;-0.16;-0.52;-0.71
898;-1.27;-0.90;-0.16;-0.51;-0.71
899;-1.27;-0.90;-0.16;-0.50;-0.71
900;-1.27;-0.90;-0.16;-0.50;-0.71
901;-1.27;-0.90;-0.18;-0.49;-0.71
902;-1.27;-0.91;-0.20;-0.48;-0.71
903;-1.27;-0.91;-0.22;-0.47;-0.72
904;-1.27;-0.91;-0.24;-0.46;-0.72
905;-1.27;-0.91;-0.26;-0.45;-0.72
906;-1.27;-0.91;-0.28;-0.45;-0.73
907;-1.27;-0.92;-0.30;-0.44;-0.73
908;-1.27;-0.92;-0.32;-0.43;-0.73
909;-1.27;-0.92;-0.34;-0.42;-0.74
910;-1.27;-0.92;-0.36;-0.41;-0.74
911;-1.27;-0.92;-0.38;-0.40;-0.74
912;-1.27;-0.93;-0.40;-0.40;-0.75
913;-1.27;-0.93;-0.42;-0.39;-0.75
914;-1.27;-0.93;-0.45;-0.38;-0.76
915;-1.27;-0.93;-0.47;-0.37;-0.76
916;-1.27;-0.93;-0.49;-0.36;-0.76
917;-1.27;-0.94;-0.51;-0.36;-0.77
918;-1.27;-0.94;-0.53;-0.35;-0.77
919;-1.27;-0.94;-0.55;-0.34;-0.77
920;-1.27;-0.94;-0.57;-0.33;-0.78
921;-1.27;-0.94;-0.59;-0.32;-0.78
922;-1.27;-0.95;-0.61;-0.31;-0.78
923;-1.27;-0.95;-0.63;-0.31;-0.79
924;-1.27;-0.95;-0.65;-0.30;-0.79
925;-1.27;-0.95;-0.67;-0.29;-0.79
926;-1.27;-0.95;-0.65;-0.28;-0.79
927;-1.27;-0.96;-0.63;-0.27;-0.78
928;-1.27;-0.96;-0.62;-0.26;-0.78
929;-1.27;-0.96;-0.60;-0.26;-0.77
930;-1.27;-0.96;-0.58;-0.25;-0.76
931;-1.27;-0.97;-0.56;-0.24;-0.76
932;-1.27;-0.97;-0.54;-0.23;-0.75
933;-1.27;-0.97;-0.52;-0.22;-0.74
934;-1.27;-0.97;-0.50;-0.21;-0.74
935;-1.27;-0.97;-0.48;-0.21;-0.73
936;-1.27;-0.98;-0.46;-0.20;-0.73
937;-1.27;-0.98;-0.44;-0.19;-0.72
938;-1.27;-0.98;-0.42;-0.18;-0.71
939;-1.27;-0.98;-0.40;-0.17;-0.70
940;-1.27;-0.98;-0.38;-0.16;-0.70
941;-1.27;-0.99;-0.36;-0.16;-0.69
942;-1.27;-0.99;-0.34;-0.15;-0.69
943;-1.27;-0.99;-0.33;-0.14;-0.68
944;-1.27;-0.99;-0.31;-0.13;-0.67
945;-1.26;-0.99;-0.29;-0.12;-0.66
946;-1.26;-1.00;-0.27;-0.12;-0.66
947;-1.26;-1.00;-0.25;-0.11;-0.65
948;-1.26;-1.00;-0.23;-0.10;-0.65
949;-1.26;-1.00;-0.21;-0.09;-0.64
950;-1.26;-1.00;-0.19;-0.08;-0.63
951;-1.26;-1.01;-0.18;-0.07;-0.63
952;-1.26;-1.01;-0.16;-0.07;-0.62
953;-1.26;-1.01;-0.15;-0.06;-0.62
954;-1.26;-1.01;-0.14;-0.05;-0.61
955;-1.26;-1.01;-0.13;-0.04;-0.61
956;-1.26;-1.02;-0.12;-0.03;-0.61
957;-1.26;-1.02;-0.10;-0.02;-0.60
958;-1.26;-1.02;-0.09;-0.02;-0.60
959;-1.26;-1.02;-0.08;-0.01;-0.59
960;-1.26;-1.03;-0.07;0.00;-0.59
961;-1.26;-1.03;-0.05;0.01;-0.58
962;-1.26;-1.03;-0.04;0.02;-0.58
963;-1.26;-1.03;-0.03;0.03;-0.57
964;-1.26;-1.03;-0.02;0.03;-0.57
965;-1.26;-1.04;0.00;0.04;-0.56
966;-1.26;-1.04;0.01;0.05;-0.56
967;-1.26;-1.04;0.02;0.06;-0.55
968;-1.26;-1.04;0.03;0.07;-0.55
969;-1.26;-1.04;0.05;0.08;-0.54
970;-1.26;-1.05;0.06;0.08;-0.54
971;-1.26;-1.05;0.07;0.09;-0.54
972;-1.26;-1.05;0.08;0.10;-0.53
973;-1.26;-1.05;0.09;0.11;-0.53
974;-1.26;-1.05;0.11;0.12;-0.52
975;-1.26;-1.06;0.12;0.13;-0.52
976;-1.26;-1.06;0.13;0.13;-0.51
977;-1.26;-1.06;0.13;0.14;-0.51
978;-1.26;-1.06;0.14;0.15;-0.51
979;-1.26;-1.06;0.15;0.16;-0.50
980;-1.26;-1.07;0.15;0.17;-0.50
981;-1.26;-1.07;0.16;0.17;-0.50
982;-1.26;-1.07;0.16;0.18;-0.50
983;-1.26;-1.07;0.17;0.19;-0.49
984;-1.26;-1.08;0.18;0.20;-0.49
985;-1.26;-1.08;0.18;0.21;-0.49
986;-1.26;-1.08;0.19;0.22;-0.48
987;-1.26;-1.08;0.20;0.22;-0.48
988;-1.26;-1.08;0.20;0.23;-0.48
989;-1.26;-1.09;0.21;0.24;-0.47
990;-1.26;-1.09;0.22;0.25;-0.47
991;-1.26;-1.09;0.22;0.26;-0.47
992;-1.26;-1.09;0.23;0.27;-0.46
993;-1.26;-1.09;0.23;0.27;-0.46
994;-1.26;-1.10;0.24;0.28;-0.46
995;-1.26;-1.10;0.25;0.29;-0.45
996;-1.26;-1.10;0.25;0.30;-0.45
997;-1.26;-1.10;0.26;0.31;-0.45
998;-1.26;-1.10;0.27;0.32;-0.44
999;-1.26;-1.11;0.27;0.32;-0.44
1000;-1.26;-1.11;0.28;0.33;-0.44
1001;-1.26;-1.11;0.26;0.33;-0.44
1002;-1.26;-1.11;0.24;0.32;-0.45
1003;-1.26;-1.11;0.22;0.32;-0.46
1004;-1.26;-1.12;0.19;0.31;-0.47
1005;-1.26;-1.12;0.17;0.31;-0.47
1006;-1.26;-1.12;0.15;0.31;-0.48
1007;-1.26;-1.12;0.13;0.30;-0.49
1008;-1.26;-1.12;0.11;0.30;-0.49
1009;-1.26;-1.13;0.09;0.29;-0.50
1010;-1.26;-1.13;0.07;0.29;-0.51
1011;-1.26;-1.13;0.05;0.28;-0.51
1012;-1.26;-1.13;0.02;0.28;-0.52
1013;-1.26;-1.14;0.00;0.27;-0.53
1014;-1.26;-1.14;-0.02;0.27;-0.54
1015;-1.26;-1.14;-0.04;0.27;-0.54
1016;-1.26;-1.14;-0.06;0.26;-0.55
1017;-1.26;-1.14;-0.08;0.26;-0.55
1018;-1.26;-1.15;-0.10;0.25;-0.56
1019;-1.26;-1.15;-0.12;0.25;-0.57
1020;-1.26;-1.15;-0.15;0.24;-0.58
1021;-1.26;-1.15;-0.17;0.24;-0.58
1022;-1.26;-1.15;-0.19;0.23;-0.59
1023;-1.26;-1.16;-0.21;0.23;-0.60
1024;-1.26;-1.16;-0.23;0.23;-0.60
1025;-1.26;-1.16;-0.25;0.22;-0.61
1026;-1.26;-1.16;-0.20;0.22;-0.60
1027;-1.25;-1.16;-0.16;0.21;-0.59
1028;-1.26;-1.17;-0.11;0.21;-0.58
1029;-1.26;-1.17;-0.06;0.20;-0.57
1030;-1.26;-1.17;-0.01;0.20;-0.56
1031;-1.26;-1.17;0.04;0.19;-0.55
1032;-1.26;-1.17;0.09;0.19;-0.54
1033;-1.26;-1.18;0.13;0.19;-0.53
